Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_14614_0_1	1428	PLDB	9.00E-07	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_14635_0_1	1785	PLDB	4.00E-32	NP_001445.2	FOXJ1 FKHL13 HFH-4 HFH4	forkhead box J1	Homo sapiens
dd_Smed_v6_1463_0_1	2342	PLDB	1.00E-114	XP_005274397.1	PICALM CALM CLTH LAP	phosphatidylinositol binding clathrin assembly protein	Homo sapiens
dd_Smed_v6_14685_0_1	976	PLDB	1.00E-86	NP_115670.1	CAMKK1 CAMKKA	calcium/calmodulin-dependent protein kinase kinase 1	Homo sapiens
dd_Smed_v6_1469_0_1	1690	PLDB	1.00E-179	XP_005255332.1	GSPT1 551G9.2 ETF3A GST1 eRF3a	G1 to S phase transition 1	Homo sapiens
dd_Smed_v6_14712_0_1	1555	PLDB	3.00E-43	NP_001248368.1	ETV4 E1A-F E1AF PEA3 PEAS3	ETS variant 4	Homo sapiens
dd_Smed_v6_14737_0_1	2906	PLDB	6.00E-41	XP_005247133.1	TOPBP1 TOP2BP1	topoisomerase (DNA) II binding protein 1	Homo sapiens
dd_Smed_v6_14753_0_1	711	PLDB	9.00E-06	NP_065697.1	ASCL3 HASH3 SGN1 bHLHa42	achaete-scute family bHLH transcription factor 3	Homo sapiens
dd_Smed_v6_14758_0_1	1096	PLDB	1.00E-44	NP_004426.2	ENDOG	endonuclease G	Homo sapiens
dd_Smed_v6_14783_0_1	1535	PLDB	4.00E-161	NP_005575.1	MAB21L1 CAGR1	mab-21-like 1 (C. elegans)	Homo sapiens
dd_Smed_v6_14791_0_1	2337	PLDB	2.00E-14	NP_387448.2	FBXW11 BTRC2 BTRCP2 FBW1B FBXW1B Fbw11 Hos	F-box and WD repeat domain containing 11	Homo sapiens
dd_Smed_v6_1479_0_1	1608	PLDB	2.00E-50	NP_006860.1	ADAP1 CENTA1 GCS1L p42IP4	ArfGAP with dual PH domains 1	Homo sapiens
dd_Smed_v6_14839_0_1	2156	PLDB	4.00E-61	NP_858059.1	OGT HRNT1 O-GLCNAC	O-linked N-acetylglucosamine (GlcNAc) transferase	Homo sapiens
dd_Smed_v6_1485_0_1	3997	PLDB	5.00E-102	XP_005258520.1	HNRNPUL1 E1B-AP5 E1BAP5 HNRPUL1	heterogeneous nuclear ribonucleoprotein U like 1	Homo sapiens
dd_Smed_v6_14902_0_1	521	PLDB	2.00E-87	NP_002797.3	PSMC6 CADP44 HEL-S-73 P44 SUG2 p42	"proteasome 26S subunit, ATPase 6"	Homo sapiens
dd_Smed_v6_1492_0_1	2905	PLDB	0	NP_001093.1	ACTN1 BDPLT15	actinin alpha 1	Homo sapiens
dd_Smed_v6_14937_0_1	2461	PLDB	5.00E-21	NP_001026835.1	ZNF816 ZNF816A	zinc finger protein 816	Homo sapiens
dd_Smed_v6_1493_0_1	1859	PLDB	0	NP_001173.2	ALDH7A1 ATQ1 EPD PDE	aldehyde dehydrogenase 7 family member A1	Homo sapiens
dd_Smed_v6_1496_0_1	836	PLDB	3.00E-70	NP_061865.1	KCTD5	potassium channel tetramerization domain containing 5	Homo sapiens
dd_Smed_v6_149_0_1	580	PLDB	8.00E-39	NP_000985.1	RPL32 L32	ribosomal protein L32	Homo sapiens
dd_Smed_v6_15016_0_1	242	PLDB	5.00E-15	NP_001528.1	HSBP1 NPC-A-13	heat shock factor binding protein 1	Homo sapiens
dd_Smed_v6_15022_0_1	1798	PLDB	1.00E-12	NP_006181.1	ORC2 ORC2L	origin recognition complex subunit 2	Homo sapiens
dd_Smed_v6_15022_0_2	1301	PLDB	2.00E-29	NP_006181.1	ORC2 ORC2L	origin recognition complex subunit 2	Homo sapiens
dd_Smed_v6_15035_0_1	752	PLDB	2.00E-35	NP_001442.2	FOXF1 ACDMPV FKHL5 FREAC1	forkhead box F1	Homo sapiens
dd_Smed_v6_1504_0_1	862	PLDB	1.00E-43	NP_009167.1	CHP1 CHP SLC9A1BP Sid470p p22 p24	calcineurin like EF-hand protein 1	Homo sapiens
dd_Smed_v6_1509_0_1	1913	PLDB	2.00E-145	NP_060713.1	11-Sep	septin 11	Homo sapiens
dd_Smed_v6_150_0_1	677	PLDB	1.00E-63	NP_000652.2	RPL9 L9 NPC-A-16	ribosomal protein L9	Homo sapiens
dd_Smed_v6_15106_0_1	1160	PLDB	1.00E-12	NP_116307.1	RERG	RAS like estrogen regulated growth inhibitor	Homo sapiens
dd_Smed_v6_15107_0_1	1176	PLDB	5.00E-48	NP_004743.1	GCM2 GCMB hGCMb	glial cells missing homolog 2	Homo sapiens
dd_Smed_v6_15120_0_1	3240	PLDB	3.00E-115	NP_001092763.1	KIF4B	kinesin family member 4B	Homo sapiens
dd_Smed_v6_15123_0_1	1788	PLDB	7.00E-11	NP_002258.2	KPNA3 IPOA4 SRP1 SRP1gamma SRP4 hSRP1	karyopherin subunit alpha 3	Homo sapiens
dd_Smed_v6_15144_0_1	1644	PLDB	2.00E-68	NP_004780.3	LHX2 LH2 hLhx2	LIM homeobox 2	Homo sapiens
dd_Smed_v6_1514_0_1	847	PLDB	4.00E-37	NP_001231573.1	CHMP2B ALS17 CHMP2.5 DMT1 VPS2-2 VPS2B	charged multivesicular body protein 2B	Homo sapiens
dd_Smed_v6_15163_0_1	733	PLDB	4.00E-42	NP_057640.1	PSMC3IP GT198 HOP2 HUMGT198A ODG3 TBPIP	PSMC3 interacting protein	Homo sapiens
dd_Smed_v6_15178_0_1	1285	PLDB	1.00E-80	NP_031400.2	SIX6 MCOPCT2 OPTX2 Six9	SIX homeobox 6	Homo sapiens
dd_Smed_v6_1518_0_1	3134	PLDB	4.00E-48	XP_005263489.1	CLSTN1 ALC-ALPHA CDHR12 CSTN1 PIK3CD XB31alpha alcalpha1 alcalpha2	calsyntenin 1	Homo sapiens
dd_Smed_v6_151_0_1	1018	PLDB	7.00E-81	NP_000960.2	RPL5 DBA6 L5 PPP1R135	ribosomal protein L5	Homo sapiens
dd_Smed_v6_15204_0_1	966	PLDB	1.00E-118	NP_006588.1	HSPA8 HEL-33 HEL-S-72p HSC54 HSC70 HSC71 HSP71 HSP73 HSPA10 LAP-1 LAP1 NIP71	heat shock protein family A (Hsp70) member 8	Homo sapiens
dd_Smed_v6_15237_0_1	1082	PLDB	2.00E-61	NP_001505.1	GTF2B TF2B TFIIB	general transcription factor IIB	Homo sapiens
dd_Smed_v6_15253_0_1	1388	PLDB	5.00E-40	NP_005020.1	PITX3 ASMD CTPP4 CTRCT11 PTX3	paired-like homeodomain 3	Homo sapiens
dd_Smed_v6_15273_0_1	1786	PLDB	3.00E-96	NP_001074012.1	CACTIN C19orf29 NY-REN-24 fSAPc	"cactin, spliceosome C complex subunit"	Homo sapiens
dd_Smed_v6_15274_0_1	1388	PLDB	2.00E-12	NP_055555.1	EIF4A3 DDX48 MUK34 NMP265 NUK34 RCPS eIF4AIII	eukaryotic translation initiation factor 4A3	Homo sapiens
dd_Smed_v6_1527_0_1	1525	PLDB	5.00E-114	NP_001530.1	DNAJA1 DJ-2 DjA1 HDJ2 HSDJ HSJ2 HSPF4 NEDD7 hDJ-2	"DnaJ (Hsp40) homolog, subfamily A, member 1"	Homo sapiens
dd_Smed_v6_152_0_1	894	PLDB	2.00E-168	NP_006079.1	TUBB4B Beta2 TUBB2 TUBB2C	tubulin beta 4B class IVb	Homo sapiens
dd_Smed_v6_15330_0_1	1149	PLDB	2.00E-129	NP_001068566.1	MOCS1 MIG11 MOCOD MOCODA	molybdenum cofactor synthesis 1	Homo sapiens
dd_Smed_v6_1535_0_1	676	PLDB	1.00E-81	NP_003336.1	UBE2I C358B7.1 P18 UBC9	ubiquitin conjugating enzyme E2 I	Homo sapiens
dd_Smed_v6_15385_0_1	454	PLDB	1.00E-27	NP_003763.2	JRKL HHMJG	JRK-like	Homo sapiens
dd_Smed_v6_15389_0_1	602	PLDB	5.00E-30	NP_057179.1	GINS2 HSPC037 PSF2 Pfs2	GINS complex subunit 2	Homo sapiens
dd_Smed_v6_1541_0_1	964	PLDB	8.00E-117	NP_002780.1	PSMA4 HC9 HsT17706 PSC9	proteasome subunit alpha 4	Homo sapiens
dd_Smed_v6_15427_0_1	1815	PLDB	5.00E-16	NP_079221.2	RMI1 BLAP75 C9orf76 FAAP75	RecQ mediated genome instability 1	Homo sapiens
dd_Smed_v6_15436_0_1	1632	PLDB	1.00E-101	NP_005973.1	SIX1 BOS3 DFNA23 TIP39	SIX homeobox 1	Homo sapiens
dd_Smed_v6_15439_0_1	1039	PLDB	7.00E-48	NP_001050.1	TACR3 HH11 NK-3R NK3R NKR TAC3RL	tachykinin receptor 3	Homo sapiens
dd_Smed_v6_15463_0_1	3673	PLDB	0	NP_000170.1	MSH6 GTBP GTMBP HNPCC5 HSAP p160	mutS homolog 6	Homo sapiens
dd_Smed_v6_15463_0_2	2818	PLDB	0	NP_000170.1	MSH6 GTBP GTMBP HNPCC5 HSAP p160	mutS homolog 6	Homo sapiens
dd_Smed_v6_15465_0_1	1700	PLDB	2.00E-52	NP_057532.3	DTL CDT2 DCAF2 L2DTL RAMP	denticleless E3 ubiquitin protein ligase homolog	Homo sapiens
dd_Smed_v6_15471_0_1	861	PLDB	2.00E-47	NP_005973.1	SIX1 BOS3 DFNA23 TIP39	SIX homeobox 1	Homo sapiens
dd_Smed_v6_15476_0_1	2642	PLDB	0	NP_003581.1	CUL3 CUL-3 PHA2E	cullin 3	Homo sapiens
dd_Smed_v6_15524_0_1	697	PLDB	9.00E-31	NP_114432.2	BRIP1 BACH1 FANCJ OF	BRCA1 interacting protein C-terminal helicase 1	Homo sapiens
dd_Smed_v6_15527_0_1	564	PLDB	1.00E-16	NP_001034779.1	CHTF8 CTF8 DERPC	chromosome transmission fidelity factor 8	Homo sapiens
dd_Smed_v6_15531_0_1	2899	PLDB	2.00E-76	NP_009060.2	ZIC2 HPE5	Zic family member 2	Homo sapiens
dd_Smed_v6_15532_0_1	2376	PLDB	0	NP_003570.2	RAD54L HR54 RAD54A hHR54 hRAD54	RAD54-like (S. cerevisiae)	Homo sapiens
dd_Smed_v6_15539_0_1	1017	PLDB	7.00E-15	XP_005277638.1	GTF2IRD2B	GTF2I repeat domain containing 2B	Homo sapiens
dd_Smed_v6_15551_0_1	1651	PLDB	2.00E-34	NP_036436.1	FBXL7 FBL6 FBL7	F-box and leucine-rich repeat protein 7	Homo sapiens
dd_Smed_v6_15555_0_1	1632	PLDB	3.00E-70	NP_002691.1	POU4F3 BRN3C DFNA15	POU class 4 homeobox 3	Homo sapiens
dd_Smed_v6_1556_0_1	1878	PLDB	0	NP_037377.1	VPS4A SKD1 SKD1A SKD2 VPS4 VPS4-1	vacuolar protein sorting 4 homolog A	Homo sapiens
dd_Smed_v6_1557_0_1	963	PLDB	5.00E-107	NP_002779.1	PSMA3 HC8 PSC3	proteasome subunit alpha 3	Homo sapiens
dd_Smed_v6_155_1_1	555	PLDB	6.00E-53	NP_000981.1	RPL27A L27A	ribosomal protein L27a	Homo sapiens
dd_Smed_v6_15625_0_1	1483	PLDB	4.00E-41	NP_001050.1	TACR3 HH11 NK-3R NK3R NKR TAC3RL	tachykinin receptor 3	Homo sapiens
dd_Smed_v6_1562_0_1	894	PLDB	1.00E-35	NP_110382.3	TMX1 PDIA11 TMX TXNDC TXNDC1	thioredoxin related transmembrane protein 1	Homo sapiens
dd_Smed_v6_15639_0_1	2655	PLDB	8.00E-82	NP_005227.1	ERCC4 ERCC11 FANCQ RAD1 XPF	excision repair cross-complementation group 4	Homo sapiens
dd_Smed_v6_15640_0_1	2192	PLDB	2.00E-37	NP_001121616.1	PMS1 HNPCC3 PMSL1 hPMS1	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	Homo sapiens
dd_Smed_v6_1566_1_1	1119	PLDB	5.00E-08	NP_001185772.1	RBM4 LARK RBM4A ZCCHC21 ZCRB3A	RNA binding motif protein 4	Homo sapiens
dd_Smed_v6_15678_0_1	978	PLDB	3.00E-45	NP_004498.1	HUS1 hHUS1	HUS1 checkpoint clamp component	Homo sapiens
dd_Smed_v6_1568_0_1	892	PLDB	4.00E-83	NP_550433.1	UNG DGU HIGM4 HIGM5 UDG UNG1 UNG15 UNG2	uracil DNA glycosylase	Homo sapiens
dd_Smed_v6_156_0_1	768	PLDB	5.00E-77	NP_001003.1	RPS8 S8	ribosomal protein S8	Homo sapiens
dd_Smed_v6_15726_0_1	5318	PLDB	1.00E-96	NP_060606.3	ASPM ASP Calmbp1 MCPH5	"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)"	Homo sapiens
dd_Smed_v6_15732_0_1	1970	PLDB	2.00E-46	NP_001267479.1	PAX5 ALL3 BSAP	paired box 5	Homo sapiens
dd_Smed_v6_15756_0_1	5128	PLDB	2.00E-27	NP_008958.2	TOPBP1 TOP2BP1	topoisomerase (DNA) II binding protein 1	Homo sapiens
dd_Smed_v6_1578_0_1	983	PLDB	6.00E-29	XP_006715418.1	KHDRBS2 SLM-1 SLM1 bA535F17.1	"KH domain containing, RNA binding, signal transduction associated 2"	Homo sapiens
dd_Smed_v6_15819_0_1	1844	PLDB	2.00E-29	NP_001180542.1	TUBD1 TUBD	tubulin delta 1	Homo sapiens
dd_Smed_v6_15826_0_1	619	PLDB	6.00E-14	NP_002711.1	PPP4C PP4 PP4C PPH3 PPP4 PPX	"protein phosphatase 4, catalytic subunit"	Homo sapiens
dd_Smed_v6_15837_0_1	593	PLDB	2.00E-14	NP_006506.3	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_1583_0_1	724	PLDB	1.00E-78	NP_002789.1	PSMB6 DELTA LMPY Y	proteasome subunit beta 6	Homo sapiens
dd_Smed_v6_1585_0_1	1897	PLDB	0	NP_000062.1	CBS HIP4	cystathionine-beta-synthase	Homo sapiens
dd_Smed_v6_15865_0_1	2638	PLDB	2.00E-46	NP_002126.2	NR4A1 GFRP1 HMR N10 NAK-1 NGFIB NP10 NUR77 TR3	"nuclear receptor subfamily 4, group A, member 1"	Homo sapiens
dd_Smed_v6_15894_0_1	713	PLDB	1.00E-37	NP_001017420.1	ESCO2 2410004I17Rik EFO2 RBS	establishment of sister chromatid cohesion N-acetyltransferase 2	Homo sapiens
dd_Smed_v6_15904_0_1	3445	PLDB	1.00E-66	NP_892006.3	SYNE1 8B ARCA1 C6orf98 CPG2 EDMD4 MYNE1 Nesp1 SCAR8 dJ45H2.2	spectrin repeat containing nuclear envelope protein 1	Homo sapiens
dd_Smed_v6_15910_0_1	796	PLDB	2.00E-08	NP_116559.1	RECQL RECQL1 RecQ1	RecQ like helicase	Homo sapiens
dd_Smed_v6_1591_0_1	2944	PLDB	2.00E-129	NP_001245304.1	EPS15L1 EPS15R	epidermal growth factor receptor pathway substrate 15 like 1	Homo sapiens
dd_Smed_v6_15937_0_1	1089	PLDB	6.00E-55	NP_003746.2	EIF3G EIF3-P42 EIF3S4 eIF3-delta eIF3-p44	eukaryotic translation initiation factor 3 subunit G	Homo sapiens
dd_Smed_v6_15956_0_1	1123	PLDB	6.00E-14	NP_663748.1	TIGD1 EEYORE	tigger transposable element derived 1	Homo sapiens
dd_Smed_v6_1596_0_1	1172	PLDB	2.00E-101	NP_006591.1	NUDC HNUDC MNUDC NPD011	nudC nuclear distribution protein	Homo sapiens
dd_Smed_v6_15_0_1	2154	PLDB	0	NP_006588.1	HSPA8 HEL-33 HEL-S-72p HSC54 HSC70 HSC71 HSP71 HSP73 HSPA10 LAP-1 LAP1 NIP71	heat shock protein family A (Hsp70) member 8	Homo sapiens
dd_Smed_v6_16007_0_1	913	PLDB	3.00E-40	NP_064447.1	BARHL2	BarH like homeobox 2	Homo sapiens
dd_Smed_v6_1600_0_1	1425	PLDB	1.00E-148	NP_001559.1	EIF3E EIF3-P48 EIF3S6 INT6 eIF3-p46	eukaryotic translation initiation factor 3 subunit E	Homo sapiens
dd_Smed_v6_16034_0_1	1349	PLDB	6.00E-52	XP_005271301.1	CDC7 CDC7L1 HsCDC7 Hsk1 huCDC7	cell division cycle 7	Homo sapiens
dd_Smed_v6_1608_0_1	2698	PLDB	3.00E-62	NP_060707.2	CCAR1	cell division cycle and apoptosis regulator 1	Homo sapiens
dd_Smed_v6_1609_0_1	828	PLDB	2.00E-25	NP_057267.2	MRTO4 C1orf33 MRT4 dJ657E11.4	"MRT4 homolog, ribosome maturation factor"	Homo sapiens
dd_Smed_v6_160_0_1	497	PLDB	5.00E-30	NP_001073331.1	DBI ACBD1 ACBP CCK-RP EP	"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)"	Homo sapiens
dd_Smed_v6_16107_0_1	893	PLDB	1.00E-11	NP_115904.1	BOK BCL2L9 BOKL	BCL2-related ovarian killer	Homo sapiens
dd_Smed_v6_1611_0_1	876	PLDB	4.00E-14	NP_536355.1	SELM SEPM	selenoprotein M	Homo sapiens
dd_Smed_v6_1612_0_1	2888	PLDB	4.00E-36	XP_006713358.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_16147_0_1	1932	PLDB	4.00E-07	NP_073603.2	CERK LK4 dA59H18.2 dA59H18.3 hCERK	ceramide kinase	Homo sapiens
dd_Smed_v6_16169_0_1	1245	PLDB	7.00E-155	NP_001883.4	CSNK1A1 CK1 CK1a CKIa HEL-S-77p HLCDGP1 PRO2975	casein kinase 1 alpha 1	Homo sapiens
dd_Smed_v6_16185_0_1	590	PLDB	2.00E-33	NP_001734.1	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_1618_0_1	931	PLDB	2.00E-34	NP_001230808.1	TRA2B Htra2-beta PPP1R156 SFRS10 SRFS10 TRA2-BETA TRAN2B	transformer 2 beta homolog (Drosophila)	Homo sapiens
dd_Smed_v6_161_0_1	1059	PLDB	6.00E-82	NP_000993.1	RPLP0 L10E LP0 P0 PRLP0 RPP0	ribosomal protein lateral stalk subunit P0	Homo sapiens
dd_Smed_v6_16224_0_1	952	PLDB	6.00E-08	XP_005262209.1	TAF7L CT40 TAF2Q	"TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa"	Homo sapiens
dd_Smed_v6_16227_0_1	780	PLDB	3.00E-20	NP_004493.3	HOXB7 HHO.C1 HOX2 HOX2C Hox-2.3	homeobox B7	Homo sapiens
dd_Smed_v6_1626_0_1	5301	PLDB	0	NP_004989.2	MYO1E FSGS6 HuncM-IC MYO1C	myosin IE	Homo sapiens
dd_Smed_v6_1626_0_2	4926	PLDB	0	NP_001059.2	TOP2B TOPIIB top2beta	topoisomerase (DNA) II beta	Homo sapiens
dd_Smed_v6_1626_0_3	4868	PLDB	0	NP_001059.2	TOP2B TOPIIB top2beta	topoisomerase (DNA) II beta	Homo sapiens
dd_Smed_v6_16281_0_1	1857	PLDB	7.00E-25	NP_005232.2	MECOM AML1-EVI-1 EVI1 MDS1 MDS1-EVI1 PRDM3	MDS1 and EVI1 complex locus	Homo sapiens
dd_Smed_v6_16296_0_1	2855	PLDB	9.00E-145	XP_005255182.1	CREBBP CBP KAT3A RSTS	CREB binding protein	Homo sapiens
dd_Smed_v6_16302_0_1	2680	PLDB	2.00E-44	XP_005250261.1	LRWD1 CENP-33 ORCA	leucine-rich repeats and WD repeat domain containing 1	Homo sapiens
dd_Smed_v6_1634_0_1	2289	PLDB	2.00E-25	NP_006272.2	STK3 KRS1 MST2	serine/threonine kinase 3	Homo sapiens
dd_Smed_v6_16375_0_1	911	PLDB	1.00E-53	NP_064545.1	MEIS3 MRG2	Meis homeobox 3	Homo sapiens
dd_Smed_v6_16376_0_1	2029	PLDB	2.00E-05	NP_061925.2	CCHCR1 C6orf18 HCR SBP	coiled-coil alpha-helical rod protein 1	Homo sapiens
dd_Smed_v6_16399_0_1	705	PLDB	1.00E-39	XP_005264381.1	MEIS1	Meis homeobox 1	Homo sapiens
dd_Smed_v6_163_0_1	905	PLDB	6.00E-91	NP_000997.1	RPS3A FTE1 MFTL S3A	ribosomal protein S3A	Homo sapiens
dd_Smed_v6_1641_0_1	617	PLDB	5.00E-30	NP_055278.1	LSM3 SMX4 USS2 YLR438C	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"	Homo sapiens
dd_Smed_v6_1645_0_1	789	PLDB	1.00E-68	NP_002759.2	CHMP1A CHMP1 PCH8 PCOLN3 PRSM1 VPS46-1 VPS46A	charged multivesicular body protein 1A	Homo sapiens
dd_Smed_v6_16463_0_1	953	PLDB	1.00E-72	NP_663748.1	TIGD1 EEYORE	tigger transposable element derived 1	Homo sapiens
dd_Smed_v6_16467_0_1	3693	PLDB	5.00E-63	NP_055571.2	CKAP5 CHTOG MSPS TOG TOGp ch-TOG	cytoskeleton associated protein 5	Homo sapiens
dd_Smed_v6_1646_0_1	764	PLDB	6.00E-34	XP_005266425.1	HMGB1 HMG1 HMG3 SBP-1	high mobility group box 1	Homo sapiens
dd_Smed_v6_16472_0_1	2805	PLDB	5.00E-82	NP_004489.1	ONECUT1 HNF-6 HNF6 HNF6A	one cut homeobox 1	Homo sapiens
dd_Smed_v6_16498_0_1	423	PLDB	2.00E-46	XP_005257030.1	TLK2 HsHPK PKU-ALPHA	tousled-like kinase 2	Homo sapiens
dd_Smed_v6_16508_0_1	1606	PLDB	9.00E-76	NP_663748.1	TIGD1 EEYORE	tigger transposable element derived 1	Homo sapiens
dd_Smed_v6_1651_0_1	2622	PLDB	0	NP_001024.1	RRM1 R1 RIR1 RR1	ribonucleotide reductase catalytic subunit M1	Homo sapiens
dd_Smed_v6_16524_0_1	1016	PLDB	4.00E-34	NP_002439.2	MSX1 ECTD3 HOX7 HYD1 STHAG1	msh homeobox 1	Homo sapiens
dd_Smed_v6_16581_0_1	1724	PLDB	3.00E-137	NP_000351.2	TH DYT14 DYT5b TYH	tyrosine hydroxylase	Homo sapiens
dd_Smed_v6_16638_0_1	2400	PLDB	2.00E-106	NP_114432.2	BRIP1 BACH1 FANCJ OF	BRCA1 interacting protein C-terminal helicase 1	Homo sapiens
dd_Smed_v6_16638_0_2	2357	PLDB	9.00E-123	NP_114432.2	BRIP1 BACH1 FANCJ OF	BRCA1 interacting protein C-terminal helicase 1	Homo sapiens
dd_Smed_v6_16646_0_1	424	PLDB	5.00E-15	NP_001277335.1	TAL1 SCL TCL5 bHLHa17 tal-1	T-cell acute lymphocytic leukemia 1	Homo sapiens
dd_Smed_v6_1666_0_1	2673	PLDB	1.00E-129	NP_002950.3	SORT1 Gp95 LDLCQ6 NT3	sortilin 1	Homo sapiens
dd_Smed_v6_1667_0_1	1221	PLDB	2.00E-47	NP_057163.1	CHMP3 NEDF VPS24	charged multivesicular body protein 3	Homo sapiens
dd_Smed_v6_1669_0_1	795	PLDB	3.00E-68	NP_002787.2	PSMB4 HN3 HsN3 PROS-26 PROS26	proteasome subunit beta 4	Homo sapiens
dd_Smed_v6_1670_0_1	1488	PLDB	2.00E-44	XP_005255453.1	NDE1 HOM-TES-87 LIS4 MHAC NDE NUDE NUDE1	nudE neurodevelopment protein 1	Homo sapiens
dd_Smed_v6_16724_0_1	967	PLDB	5.00E-65	XP_006722064.1	RAD51C BROVCA3 FANCO R51H3 RAD51L2	RAD51 paralog C	Homo sapiens
dd_Smed_v6_1672_0_1	1140	PLDB	1.00E-94	NP_057068.1	UCHL5 CGI-70 INO80R UCH-L5 UCH37	ubiquitin C-terminal hydrolase L5	Homo sapiens
dd_Smed_v6_16760_0_1	2306	PLDB	1.00E-80	NP_000526.1	PMS2 HNPCC4 PMS2CL PMSL2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	Homo sapiens
dd_Smed_v6_16760_0_2	2265	PLDB	1.00E-80	NP_000526.1	PMS2 HNPCC4 PMS2CL PMSL2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	Homo sapiens
dd_Smed_v6_16760_0_3	2262	PLDB	9.00E-81	NP_000526.1	PMS2 HNPCC4 PMS2CL PMSL2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	Homo sapiens
dd_Smed_v6_16760_0_4	2221	PLDB	1.00E-80	NP_000526.1	PMS2 HNPCC4 PMS2CL PMSL2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	Homo sapiens
dd_Smed_v6_16802_0_1	1809	PLDB	2.00E-75	NP_002683.2	POLE2 DPE2	"polymerase (DNA) epsilon 2, accessory subunit"	Homo sapiens
dd_Smed_v6_16813_0_1	1242	PLDB	6.00E-75	NP_066928.1	PLSCR1 MMTRA1B	phospholipid scramblase 1	Homo sapiens
dd_Smed_v6_16822_0_1	4069	PLDB	0	NP_001005407.1	CACNA1H CACNA1HB Cav3.2 ECA6 EIG6	"calcium channel, voltage-dependent, T type, alpha 1H subunit"	Homo sapiens
dd_Smed_v6_16842_0_1	2120	PLDB	1.00E-117	NP_001273428.1	PIF1 C15orf20 PIF	PIF1 5'-to-3' DNA helicase	Homo sapiens
dd_Smed_v6_1686_0_1	1690	PLDB	5.00E-83	NP_006283.1	TSG101 TSG10 VPS23	tumor susceptibility 101	Homo sapiens
dd_Smed_v6_16882_0_1	209	PLDB	2.00E-13	NP_002700.1	PPP1CB HEL-S-80p PP-1B PP1B PP1beta PPP1CD	protein phosphatase 1 catalytic subunit beta	Homo sapiens
dd_Smed_v6_16942_0_1	1796	PLDB	3.00E-66	NP_003495.1	CDC45 CDC45L CDC45L2 PORC-PI-1	cell division cycle 45	Homo sapiens
dd_Smed_v6_1695_0_1	897	PLDB	3.00E-19	NP_001177938.1	SRSF10 FUSIP1 FUSIP2 NSSR PPP1R149 SFRS13 SFRS13A SRp38 SRrp40 TASR TASR1 TASR2	serine/arginine-rich splicing factor 10	Homo sapiens
dd_Smed_v6_16988_0_1	1077	PLDB	2.00E-80	NP_064547.2	DHX33 DDX33	DEAH-box helicase 33	Homo sapiens
dd_Smed_v6_17006_0_1	940	PLDB	5.00E-59	NP_950248.1	TBPL2 TBP2 TRF3	TATA-box binding protein like 2	Homo sapiens
dd_Smed_v6_1701_0_1	851	PLDB	2.00E-75	NP_009172.2	SNF8 Dot3 EAP30 VPS22	"SNF8, ESCRT-II complex subunit"	Homo sapiens
dd_Smed_v6_1702_0_1	1052	PLDB	4.00E-101	NP_006752.1	YWHAE 14-3-3E HEL2 KCIP-1 MDCR MDS	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	Homo sapiens
dd_Smed_v6_170_0_1	530	PLDB	3.00E-63	NP_001011.1	RPS16 S16	ribosomal protein S16	Homo sapiens
dd_Smed_v6_17106_0_1	6467	PLDB	2.00E-34	XP_005267560.2	HECTD1 EULIR	HECT domain containing E3 ubiquitin protein ligase 1	Homo sapiens
dd_Smed_v6_17143_0_1	1136	PLDB	7.00E-66	NP_005985.3	TBX2	T-box 2	Homo sapiens
dd_Smed_v6_17154_0_1	1128	PLDB	3.00E-178	XP_005271074.1	PRKACB PKA C-beta PKACB	"protein kinase, cAMP-dependent, catalytic, beta"	Homo sapiens
dd_Smed_v6_17162_0_1	1233	PLDB	4.00E-128	XP_006714470.1	CDKL2 KKIAMRE P56	cyclin dependent kinase like 2	Homo sapiens
dd_Smed_v6_1717_0_1	2208	PLDB	7.00E-133	XP_006722013.1	SEPT4 ARTS BRADEION CE5B3 H5 MART PNUTL2 SEP4 hCDCREL-2	septin 4	Homo sapiens
dd_Smed_v6_17198_0_1	755	PLDB	3.00E-27	NP_001010866.1	TMEM201 NET5	transmembrane protein 201	Homo sapiens
