transcript_id	transcript_length	transcript_source	evalue	score_type	symbol	blast_description	blast_symbol	target_species
dd_Smed_v6_4300_0_1	2156	PLDB	1.00E-85	e-value	NP_002740.2	mitogen-activated protein kinase 7	MAPK7 BMK1 ERK4 ERK5 PRKM7	Homo sapiens
dd_Smed_v6_43027_0_1	955	PLDB	5.00E-122	e-value	NP_005156.1	"aldolase, fructose-bisphosphate C"	ALDOC ALDC	Homo sapiens
dd_Smed_v6_4330_0_1	1870	PLDB	2.00E-103	e-value	NP_003185.1	TATA box binding protein	TBP GTF2D GTF2D1 HDL4 SCA17 TFIID	Homo sapiens
dd_Smed_v6_4344_0_1	2070	PLDB	8.00E-19	e-value	XP_005248971.1	"FYVE, RhoGEF and PH domain containing 2"	FGD2 ZFYVE4	Homo sapiens
dd_Smed_v6_4361_0_1	3107	PLDB	5.00E-67	e-value	NP_077024.2	DEXH-box helicase 58	DHX58 D11LGP2 D11lgp2e LGP2 RLR-3	Homo sapiens
dd_Smed_v6_4368_0_1	1783	PLDB	4.00E-50	e-value	NP_066961.2	TNF receptor associated factor 2	TRAF2 MGC:45012 TRAP TRAP3	Homo sapiens
dd_Smed_v6_4373_0_1	1813	PLDB	5.00E-49	e-value	NP_009101.2	testis-specific kinase 2	TESK2	Homo sapiens
dd_Smed_v6_4384_0_1	1695	PLDB	3.00E-154	e-value	NP_006273.1	serine/threonine kinase 4	STK4 KRS2 MST1 TIIAC YSK3	Homo sapiens
dd_Smed_v6_4388_0_1	1277	PLDB	1.00E-154	e-value	NP_006561.1	Ras related GTP binding A	RRAGA FIP-1 FIP1 RAGA	Homo sapiens
dd_Smed_v6_4392_0_1	1730	PLDB	2.00E-47	e-value	XP_006711587.1	TNF receptor-associated factor 5	TRAF5 MGC:39780 RNF84	Homo sapiens
dd_Smed_v6_4393_0_1	2081	PLDB	0	e-value	NP_005456.1	v-akt murine thymoma viral oncogene homolog 3	AKT3 MPPH PKB-GAMMA PKBG PRKBG RAC-PK-gamma RAC-gamma STK-2	Homo sapiens
dd_Smed_v6_4406_0_1	1278	PLDB	4.00E-43	e-value	NP_919415.2	VAMP associated protein A	VAPA VAP-33 VAP-A VAP33 hVAP-33	Homo sapiens
dd_Smed_v6_4420_0_1	1564	PLDB	8.00E-22	e-value	NP_003291.2	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_442_0_1	973	PLDB	3.00E-42	e-value	NP_002078.1	granulin	GRN CLN11 GEP GP88 PCDGF PEPI PGRN	Homo sapiens
dd_Smed_v6_4435_0_1	949	PLDB	9.00E-50	e-value	NP_002639.1	"Pim-1 proto-oncogene, serine/threonine kinase"	PIM1 PIM	Homo sapiens
dd_Smed_v6_4440_0_1	1764	PLDB	4.00E-64	e-value	NP_006453.1	RanBP-type and C3HC4-type zinc finger containing 1	RBCK1 C20orf18 HOIL-1 HOIL1 RBCK2 RNF54 UBCE7IP3 XAP3 XAP4 ZRANB4	Homo sapiens
dd_Smed_v6_4450_0_1	2252	PLDB	9.00E-123	e-value	NP_853629.2	atlastin GTPase 1	ATL1 AD-FSP FSP1 GBP3 HSN1D SPG3 SPG3A atlastin1	Homo sapiens
dd_Smed_v6_4451_0_1	1080	PLDB	7.00E-23	e-value	NP_008939.1	reticulon 4	RTN4 ASY NI220/250 NOGO NOGO-A NOGOC NSP NSP-CL Nbla00271 Nbla10545 Nogo-B Nogo-C RTN-X RTN4-A RTN4-B1 RTN4-B2 RTN4-C	Homo sapiens
dd_Smed_v6_4464_0_1	2420	PLDB	0	e-value	NP_002728.1	protein kinase C alpha	PRKCA AAG6 PKC-alpha PKCA PRKACA	Homo sapiens
dd_Smed_v6_4507_0_1	3177	PLDB	1.00E-61	e-value	XP_006721575.1	active BCR-related	ABR MDB	Homo sapiens
dd_Smed_v6_45156_0_1	861	PLDB	3.00E-26	e-value	XP_005264587.1	TIA1 cytotoxic granule-associated RNA binding protein	TIA1 TIA-1 WDM	Homo sapiens
dd_Smed_v6_45276_0_1	537	PLDB	1.00E-32	e-value	NP_001157284.1	chromosome 10 open reading frame 2	C10orf2 ATXN8 IOSCA MTDPS7 PEO PEO1 PEOA3 SANDO SCA8 TWINL	Homo sapiens
dd_Smed_v6_4532_0_1	2999	PLDB	3.00E-35	e-value	NP_060900.2	translin associated factor X interacting protein 1	TSNAXIP1 TXI1	Homo sapiens
dd_Smed_v6_4553_0_1	2925	PLDB	1.00E-27	e-value	XP_005260588.1	serine/threonine kinase 4	STK4 KRS2 MST1 TIIAC YSK3	Homo sapiens
dd_Smed_v6_45542_0_1	430	PLDB	3.00E-08	e-value	NP_002639.1	"Pim-1 proto-oncogene, serine/threonine kinase"	PIM1 PIM	Homo sapiens
dd_Smed_v6_4575_0_1	11288	PLDB	0	e-value	NP_001072.2	cubilin	CUBN IFCR MGA1 gp280	Homo sapiens
dd_Smed_v6_458_0_1	386	PLDB	6.00E-48	e-value	NP_061828.1	ubiquitin B	UBB	Homo sapiens
dd_Smed_v6_4616_0_1	2753	PLDB	2.00E-120	e-value	NP_060522.3	"Vac14, PIKFYVE complex component"	VAC14 ArPIKfyve TAX1BP2 TRX	Homo sapiens
dd_Smed_v6_461_0_1	1411	PLDB	9.00E-86	e-value	NP_006752.1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	YWHAE 14-3-3E HEL2 KCIP-1 MDCR MDS	Homo sapiens
dd_Smed_v6_46209_0_1	702	PLDB	3.00E-25	e-value	NP_001273187.1	PBX/knotted 1 homeobox 1	PKNOX1 PREP1 pkonx1c	Homo sapiens
dd_Smed_v6_4623_0_1	1879	PLDB	4.00E-20	e-value	NP_066961.2	TNF receptor associated factor 2	TRAF2 MGC:45012 TRAP TRAP3	Homo sapiens
dd_Smed_v6_4631_0_1	520	PLDB	9.00E-13	e-value	NP_002406.1	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	MIF GIF GLIF MMIF	Homo sapiens
dd_Smed_v6_46372_0_1	793	PLDB	3.00E-68	e-value	XP_006712486.1	GLI family zinc finger 2	GLI2 HPE9 PHS2 THP1 THP2	Homo sapiens
dd_Smed_v6_464_0_1	725	PLDB	2.00E-52	e-value	NP_061820.1	"cytochrome c, somatic"	CYCS CYC HCS THC4	Homo sapiens
dd_Smed_v6_4713_0_1	1594	PLDB	1.00E-40	e-value	NP_847884.2	Rab interacting lysosomal protein-like 1	RILPL1 GOSPEL RLP1	Homo sapiens
dd_Smed_v6_471_0_1	622	PLDB	1.00E-88	e-value	NP_006079.1	tubulin beta 4B class IVb	TUBB4B Beta2 TUBB2 TUBB2C	Homo sapiens
dd_Smed_v6_4721_0_1	5940	PLDB	3.00E-49	e-value	NP_055429.2	proteasome activator subunit 4	PSME4 PA200	Homo sapiens
dd_Smed_v6_4722_0_1	1315	PLDB	3.00E-48	e-value	NP_002747.2	mitogen-activated protein kinase kinase 3	MAP2K3 MAPKK3 MEK3 MKK3 PRKMK3 SAPKK-2 SAPKK2	Homo sapiens
dd_Smed_v6_4729_0_1	822	PLDB	9.00E-15	e-value	NP_001186356.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_472_0_1	527	PLDB	7.00E-69	e-value	NP_006079.1	tubulin beta 4B class IVb	TUBB4B Beta2 TUBB2 TUBB2C	Homo sapiens
dd_Smed_v6_4738_0_1	1844	PLDB	0	e-value	NP_002645.3	"pyruvate kinase, muscle"	PKM CTHBP HEL-S-30 OIP3 PK3 PKM2 TCB THBP1	Homo sapiens
dd_Smed_v6_4762_0_1	1808	PLDB	0	e-value	NP_001139628.1	glycogen synthase kinase 3 beta	GSK3B	Homo sapiens
dd_Smed_v6_477_0_1	1002	PLDB	4.00E-05	e-value	NP_057703.1	placenta-specific 8	PLAC8 C15 DGIC onzin	Homo sapiens
dd_Smed_v6_4784_0_1	2329	PLDB	3.00E-164	e-value	NP_002567.3	p21 (RAC1) activated kinase 1	PAK1 PAKalpha	Homo sapiens
dd_Smed_v6_4794_0_1	3273	PLDB	8.00E-50	e-value	NP_852664.1	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	PIK3R1 AGM7 GRB1 p85 p85-ALPHA	Homo sapiens
dd_Smed_v6_4799_0_1	3661	PLDB	6.00E-44	e-value	NP_055860.1	wings apart-like homolog (Drosophila)	WAPAL FOE KIAA0261 WAPL	Homo sapiens
dd_Smed_v6_4799_0_2	3610	PLDB	8.00E-45	e-value	XP_006717792.1	wings apart-like homolog (Drosophila)	WAPAL FOE KIAA0261 WAPL	Homo sapiens
dd_Smed_v6_4799_0_3	3427	PLDB	2.00E-45	e-value	XP_006717791.1	wings apart-like homolog (Drosophila)	WAPAL FOE KIAA0261 WAPL	Homo sapiens
dd_Smed_v6_4799_0_4	3376	PLDB	4.00E-46	e-value	XP_006717791.1	wings apart-like homolog (Drosophila)	WAPAL FOE KIAA0261 WAPL	Homo sapiens
dd_Smed_v6_4800_0_1	4732	PLDB	0	e-value	NP_005391.1	protein kinase C epsilon	PRKCE PKCE nPKC-epsilon	Homo sapiens
dd_Smed_v6_4820_0_1	1172	PLDB	4.00E-130	e-value	NP_705842.2	DnaJ heat shock protein family (Hsp40) member B13	DNAJB13 RSPH16A TSARG5 TSARG6	Homo sapiens
dd_Smed_v6_48242_0_1	246	PLDB	2.00E-24	e-value	NP_001324.2	cathepsin V	CTSV CATL2 CTSL2 CTSU	Homo sapiens
dd_Smed_v6_4826_0_1	3875	PLDB	5.00E-51	e-value	NP_001263223.1	nischarin	NISCH I-1 IR1 IRAS hIRAS	Homo sapiens
dd_Smed_v6_4827_0_1	1298	PLDB	7.00E-06	e-value	NP_004611.1	TNF receptor associated factor 6	TRAF6 MGC:3310 RNF85	Homo sapiens
dd_Smed_v6_482_0_1	3163	PLDB	0	e-value	NP_009057.1	valosin containing protein	VCP ALS14 HEL-220 HEL-S-70 IBMPFD IBMPFD1 TERA p97	Homo sapiens
dd_Smed_v6_4849_0_1	4465	PLDB	0	e-value	NP_005914.1	mitogen-activated protein kinase kinase kinase 5	MAP3K5 ASK1 MAPKKK5 MEKK5	Homo sapiens
dd_Smed_v6_4850_0_1	2981	PLDB	4.00E-67	e-value	XP_006713048.1	catenin beta 1	CTNNB1 CTNNB MRD19 armadillo	Homo sapiens
dd_Smed_v6_4869_0_1	1431	PLDB	4.00E-08	e-value	NP_060414.3	ubiquitin specific peptidase 47	USP47 TRFP	Homo sapiens
dd_Smed_v6_4873_0_1	880	PLDB	1.00E-41	e-value	NP_002119.1	high mobility group box 1	HMGB1 HMG1 HMG3 SBP-1	Homo sapiens
dd_Smed_v6_487_0_1	1354	PLDB	1.00E-23	e-value	XP_005270811.1	"glutamate-cysteine ligase, modifier subunit"	GCLM GLCLR	Homo sapiens
dd_Smed_v6_4899_0_1	1117	PLDB	1.00E-74	e-value	NP_066928.1	phospholipid scramblase 1	PLSCR1 MMTRA1B	Homo sapiens
dd_Smed_v6_489_0_1	6501	PLDB	2.00E-89	e-value	NP_004774.1	TAO kinase 2	TAOK2 MAP3K17 PSK PSK1 PSK1-BETA TAO1 TAO2	Homo sapiens
dd_Smed_v6_4900_0_1	2103	PLDB	4.00E-12	e-value	NP_851393.1	axin 1	AXIN1 AXIN PPP1R49	Homo sapiens
dd_Smed_v6_49073_0_1	797	PLDB	3.00E-07	e-value	NP_002078.1	granulin	GRN CLN11 GEP GP88 PCDGF PEPI PGRN	Homo sapiens
dd_Smed_v6_4907_0_1	1754	PLDB	2.00E-126	e-value	NP_003896.1	NEDD8 activating enzyme E1 subunit 1	NAE1 A-116A10.1 APPBP1 ula-1	Homo sapiens
dd_Smed_v6_491_0_1	987	PLDB	6.00E-113	e-value	NP_004628.4	"RAB7A, member RAS oncogene family"	RAB7A PRO2706 RAB7	Homo sapiens
dd_Smed_v6_4924_0_1	973	PLDB	9.00E-97	e-value	NP_000936.1	"protein phosphatase 3 regulatory subunit B, alpha"	PPP3R1 CALNB1 CNB CNB1	Homo sapiens
dd_Smed_v6_494_0_1	758	PLDB	5.00E-13	e-value	NP_115715.3	migration and invasion enhancer 1	MIEN1 C17orf37 C35 ORB3 RDX12 XTP4	Homo sapiens
dd_Smed_v6_4986_0_1	904	PLDB	2.00E-63	e-value	NP_116786.1	caspase 3	CASP3 CPP32 CPP32B SCA-1	Homo sapiens
dd_Smed_v6_4994_0_1	2009	PLDB	2.00E-130	e-value	NP_006383.2	NOP56 ribonucleoprotein	NOP56 NOL5A SCA36	Homo sapiens
dd_Smed_v6_4998_1_1	288	PLDB	5.00E-14	e-value	NP_001073983.1	scleraxis basic helix-loop-helix transcription factor	SCX SCXA SCXB bHLHa48	Homo sapiens
dd_Smed_v6_50003_0_1	409	PLDB	2.00E-16	e-value	NP_150646.3	adrenoceptor alpha 1A	ADRA1A ADRA1C ADRA1L1 ALPHA1AAR	Homo sapiens
dd_Smed_v6_5009_0_1	725	PLDB	8.00E-63	e-value	NP_115729.1	vacuolar protein sorting 25 homolog	VPS25 DERP9 EAP20 FAP20	Homo sapiens
dd_Smed_v6_5014_0_1	2349	PLDB	6.00E-107	e-value	XP_005263958.1	four and a half LIM domains 2	FHL2 AAG11 DRAL FHL-2 SLIM-3 SLIM3	Homo sapiens
dd_Smed_v6_5017_0_1	1592	PLDB	0	e-value	NP_004721.1	eukaryotic translation termination factor 1	ETF1 D5S1995 ERF ERF1 RF1 SUP45L1 TB3-1	Homo sapiens
dd_Smed_v6_50188_0_1	477	PLDB	4.00E-15	e-value	NP_001177876.1	TNF receptor associated factor 1	TRAF1 EBI6 MGC:10353	Homo sapiens
dd_Smed_v6_50600_0_1	612	PLDB	3.00E-22	e-value	NP_057093.1	SH3-domain GRB2-like endophilin B1	SH3GLB1 Bif-1 PPP1R70 dJ612B15.2	Homo sapiens
dd_Smed_v6_5081_0_1	4249	PLDB	1.00E-63	e-value	NP_005624.2	SOS Ras/Rac guanine nucleotide exchange factor 1	SOS1 GF1 GGF1 GINGF HGF NS4	Homo sapiens
dd_Smed_v6_5082_0_1	1493	PLDB	2.00E-154	e-value	NP_002063.2	G protein subunit alpha q	GNAQ CMC1 G-ALPHA-q GAQ SWS	Homo sapiens
dd_Smed_v6_5083_0_1	2385	PLDB	1.00E-163	e-value	NP_006386.1	autophagy related 7	ATG7 APG7-LIKE APG7L GSA7	Homo sapiens
dd_Smed_v6_5108_0_1	2152	PLDB	2.00E-19	e-value	NP_005137.1	squamous cell carcinoma antigen recognized by T-cells 1	SART1 Ara1 HOMS1 SART1259 SNRNP110 Snu66	Homo sapiens
dd_Smed_v6_5111_0_1	2920	PLDB	3.00E-36	e-value	XP_005264706.1	eukaryotic translation initiation factor 2 alpha kinase 3	EIF2AK3 PEK PERK WRS	Homo sapiens
dd_Smed_v6_511_0_1	1490	PLDB	0	e-value	NP_005338.1	heat shock protein family A (Hsp70) member 5	HSPA5 BIP GRP78 HEL-S-89n MIF2	Homo sapiens
dd_Smed_v6_5173_0_1	1132	PLDB	2.00E-101	e-value	NP_005776.1	"ring finger protein 41, E3 ubiquitin protein ligase"	RNF41 FLRF NRDP1	Homo sapiens
dd_Smed_v6_5180_0_1	2465	PLDB	8.00E-125	e-value	NP_003582.2	cullin 2	CUL2	Homo sapiens
dd_Smed_v6_5189_0_1	763	PLDB	4.00E-14	e-value	NP_055165.2	TNF alpha induced protein 8	TNFAIP8 GG2-1 MDC-3.13 NDED SCC-S2 SCCS2	Homo sapiens
dd_Smed_v6_51910_0_1	1249	PLDB	0	e-value	NP_002645.3	"pyruvate kinase, muscle"	PKM CTHBP HEL-S-30 OIP3 PK3 PKM2 TCB THBP1	Homo sapiens
dd_Smed_v6_5198_0_1	3971	PLDB	1.00E-83	e-value	XP_005248577.1	"mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase"	MAP3K1 MAPKKK1 MEKK MEKK 1 MEKK1 SRXY6	Homo sapiens
dd_Smed_v6_5229_0_1	1826	PLDB	8.00E-132	e-value	XP_005260892.1	pantothenate kinase 2	PANK2 C20orf48 HARP HSS NBIA1 PKAN	Homo sapiens
dd_Smed_v6_52385_0_1	306	PLDB	2.00E-06	e-value	XP_005260108.1	ubiquitin A-52 residue ribosomal protein fusion product 1	UBA52 CEP52 HUBCEP52 L40 RPL40	Homo sapiens
dd_Smed_v6_5254_0_1	705	PLDB	6.00E-10	e-value	NP_001186356.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_52996_0_1	964	PLDB	2.00E-111	e-value	NP_002802.2	"proteasome 26S subunit, non-ATPase 7"	PSMD7 MOV34 P40 Rpn8 S12	Homo sapiens
dd_Smed_v6_52_0_1	875	PLDB	2.00E-16	e-value	NP_057066.2	Y-box binding protein 2	YBX2 CONTRIN CSDA3 DBPC MSY2	Homo sapiens
dd_Smed_v6_53006_0_1	1193	PLDB	1.00E-33	e-value	NP_001124388.1	"transforming growth factor, beta receptor 1"	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	Homo sapiens
dd_Smed_v6_5305_0_1	2190	PLDB	4.00E-53	e-value	NP_008982.1	Fas (TNFRSF6) associated factor 1	FAF1 HFAF1s UBXD12 UBXN3A hFAF1	Homo sapiens
dd_Smed_v6_53172_0_1	478	PLDB	2.00E-47	e-value	NP_001229819.1	dopa decarboxylase	DDC AADC	Homo sapiens
dd_Smed_v6_5317_0_1	1898	PLDB	2.00E-43	e-value	XP_005254973.1	myocyte enhancer factor 2A	MEF2A ADCAD1 RSRFC4 RSRFC9 mef2	Homo sapiens
dd_Smed_v6_5325_0_1	13132	PLDB	1.00E-71	e-value	XP_006724535.1	dystrophin	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	Homo sapiens
dd_Smed_v6_5325_0_2	13108	PLDB	1.00E-71	e-value	XP_006724535.1	dystrophin	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	Homo sapiens
dd_Smed_v6_5325_0_3	13018	PLDB	2.00E-80	e-value	NP_004008.1	dystrophin	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	Homo sapiens
dd_Smed_v6_5325_0_4	12994	PLDB	2.00E-80	e-value	NP_004008.1	dystrophin	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	Homo sapiens
dd_Smed_v6_5325_0_6	5783	PLDB	3.00E-81	e-value	NP_004008.1	dystrophin	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	Homo sapiens
dd_Smed_v6_5328_1_1	2392	PLDB	9.00E-176	e-value	NP_001243558.1	BR serine/threonine kinase 2	BRSK2 C11orf7 PEN11B SAD1 SADA STK29	Homo sapiens
dd_Smed_v6_5329_0_1	1271	PLDB	2.00E-06	e-value	NP_004611.1	TNF receptor associated factor 6	TRAF6 MGC:3310 RNF85	Homo sapiens
dd_Smed_v6_5353_0_1	1420	PLDB	2.00E-67	e-value	NP_003757.1	beclin 1	BECN1 ATG6 VPS30 beclin1	Homo sapiens
dd_Smed_v6_5355_0_1	3595	PLDB	0	e-value	NP_001307.2	chromosome segregation 1 like	CSE1L CAS CSE1 XPO2	Homo sapiens
dd_Smed_v6_53693_0_1	401	PLDB	4.00E-28	e-value	NP_001324.2	cathepsin V	CTSV CATL2 CTSL2 CTSU	Homo sapiens
dd_Smed_v6_5370_0_1	1136	PLDB	7.00E-23	e-value	NP_001242935.1	synaptotagmin 14	SYT14 SCAR11 sytXIV	Homo sapiens
dd_Smed_v6_5419_0_1	1253	PLDB	1.00E-101	e-value	NP_003395.1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	YWHAB GW128 HEL-S-1 HS1 KCIP-1 YWHAA	Homo sapiens
dd_Smed_v6_5427_0_1	1691	PLDB	1.00E-50	e-value	XP_005257511.1	LUC7 like 3 pre-mRNA splicing factor	LUC7L3 CRA CREAP-1 CROP LUC7A OA48-18 hLuc7A	Homo sapiens
dd_Smed_v6_542_0_1	2183	PLDB	0	e-value	NP_000932.3	cytochrome p450 oxidoreductase	POR CPR CYPOR P450R	Homo sapiens
dd_Smed_v6_5446_0_1	1330	PLDB	2.00E-150	e-value	NP_055982.2	arginine demethylase and lysine hydroxylase	JMJD6 PSR PTDSR PTDSR1	Homo sapiens
dd_Smed_v6_5460_0_1	886	PLDB	4.00E-12	e-value	NP_001186356.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_54799_0_1	352	PLDB	1.00E-53	e-value	NP_001280142.1	"tubulin, beta class I"	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	Homo sapiens
dd_Smed_v6_5483_0_1	9626	PLDB	0	e-value	NP_009049.2	trio Rho guanine nucleotide exchange factor	TRIO ARHGEF23 tgat	Homo sapiens
dd_Smed_v6_5495_0_1	2282	PLDB	2.00E-107	e-value	XP_006721186.1	katanin p80 (WD repeat containing) subunit B 1	KATNB1 KAT	Homo sapiens
dd_Smed_v6_54997_0_1	493	PLDB	2.00E-07	e-value	NP_057171.2	Wnt family member 16	WNT16	Homo sapiens
dd_Smed_v6_5505_0_1	5634	PLDB	2.00E-178	e-value	XP_005261083.1	intersectin 1	ITSN1 ITSN SH3D1A SH3P17	Homo sapiens
dd_Smed_v6_5509_0_1	3532	PLDB	0	e-value	XP_005269849.1	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"	KCNMA1 BKTM KCa1.1 MaxiK SAKCA SLO SLO-ALPHA SLO1 bA205K10.1 mSLO1	Homo sapiens
dd_Smed_v6_5524_0_1	2211	PLDB	1.00E-27	e-value	NP_001107562.1	neuronal guanine nucleotide exchange factor	NGEF ARHGEF27 EPHEXIN	Homo sapiens
dd_Smed_v6_55582_0_1	551	PLDB	7.00E-36	e-value	NP_003290.1	heat shock protein 90kDa beta family member 1	HSP90B1 ECGP GP96 GRP94 HEL-S-125m HEL35 TRA1	Homo sapiens
dd_Smed_v6_5563_0_1	2168	PLDB	2.00E-11	e-value	NP_001108453.1	tumor protein p63	TP63 AIS B(p51A) B(p51B) EEC3 KET LMS NBP OFC8 RHS SHFM4 TP53CP TP53L TP73L p40 p51 p53CP p63 p73H p73L	Homo sapiens
dd_Smed_v6_5582_0_1	16200	PLDB	0	e-value	NP_001026.2	ryanodine receptor 2	RYR2 ARVC2 ARVD2 RYR-2 RyR VTSIP	Homo sapiens
dd_Smed_v6_5589_0_1	797	PLDB	4.00E-97	e-value	NP_000936.1	"protein phosphatase 3 regulatory subunit B, alpha"	PPP3R1 CALNB1 CNB CNB1	Homo sapiens
dd_Smed_v6_56140_0_1	970	PLDB	2.00E-55	e-value	NP_003397.1	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta"	YWHAZ 14-3-3-zeta HEL-S-3 HEL4 KCIP-1 YWHAD	Homo sapiens
dd_Smed_v6_56335_0_1	953	PLDB	1.00E-81	e-value	NP_004334.1	calreticulin	CALR CRT HEL-S-99n RO SSA cC1qR	Homo sapiens
dd_Smed_v6_5635_0_1	2474	PLDB	1.00E-164	e-value	NP_002028.1	"FYN proto-oncogene, Src family tyrosine kinase"	FYN SLK SYN p59-FYN	Homo sapiens
dd_Smed_v6_5645_0_1	1134	PLDB	4.00E-44	e-value	NP_001193581.1	SH3-domain GRB2-like endophilin B1	SH3GLB1 Bif-1 PPP1R70 dJ612B15.2	Homo sapiens
dd_Smed_v6_5658_0_1	1767	PLDB	9.00E-146	e-value	NP_001258972.1	ribosomal protein S6 kinase B1	RPS6KB1 PS6K S6K S6K-beta-1 S6K1 STK14A p70 S6KA p70(S6K)-alpha p70-S6K p70-alpha	Homo sapiens
dd_Smed_v6_5680_0_1	2566	PLDB	0	e-value	NP_003581.1	cullin 3	CUL3 CUL-3 PHA2E	Homo sapiens
dd_Smed_v6_5689_0_1	1348	PLDB	9.00E-18	e-value	NP_003291.2	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_57036_0_1	239	PLDB	9.00E-13	e-value	NP_001191382.1	"proteasome 26S subunit, ATPase 2"	PSMC2 MSS1 Nbla10058 S7	Homo sapiens
dd_Smed_v6_572_0_1	769	PLDB	8.00E-18	e-value	NP_003000.1	"selenoprotein W, 1"	SEPW1 selW	Homo sapiens
dd_Smed_v6_5736_0_1	1708	PLDB	2.00E-45	e-value	NP_001136073.1	sphingosine kinase 1	SPHK1 SPHK	Homo sapiens
dd_Smed_v6_5764_0_1	2511	PLDB	0	e-value	NP_006730.2	minichromosome maintenance complex component 5	MCM5 CDC46 P1-CDC46	Homo sapiens
dd_Smed_v6_576_0_1	1919	PLDB	2.00E-155	e-value	NP_000512.1	hexosaminidase B (beta polypeptide)	HEXB ENC-1AS HEL-248	Homo sapiens
dd_Smed_v6_5770_0_1	2848	PLDB	0	e-value	NP_003583.2	cullin 1	CUL1	Homo sapiens
dd_Smed_v6_5782_0_1	1365	PLDB	2.00E-12	e-value	NP_006453.1	RanBP-type and C3HC4-type zinc finger containing 1	RBCK1 C20orf18 HOIL-1 HOIL1 RBCK2 RNF54 UBCE7IP3 XAP3 XAP4 ZRANB4	Homo sapiens
dd_Smed_v6_5785_0_1	2293	PLDB	0	e-value	NP_002825.3	"protein tyrosine phosphatase, non-receptor type 11"	PTPN11 BPTP3 CFC NS1 PTP-1D PTP2C SH-PTP2 SH-PTP3 SHP2	Homo sapiens
dd_Smed_v6_57865_0_1	314	PLDB	7.00E-13	e-value	NP_003324.1	ubiquitin A-52 residue ribosomal protein fusion product 1	UBA52 CEP52 HUBCEP52 L40 RPL40	Homo sapiens
dd_Smed_v6_578_0_1	1369	PLDB	8.00E-98	e-value	NP_001655.1	ras homolog family member A	RHOA ARH12 ARHA RHO12 RHOH12	Homo sapiens
dd_Smed_v6_5822_0_1	2819	PLDB	0	e-value	NP_001894.2	"catenin (cadherin-associated protein), alpha 1, 102kDa"	CTNNA1 CAP102	Homo sapiens
dd_Smed_v6_5824_0_1	909	PLDB	4.00E-40	e-value	NP_653245.2	spermatogenesis associated 4	SPATA4 SPEF1B TSARG2	Homo sapiens
dd_Smed_v6_582_0_1	1224	PLDB	4.00E-106	e-value	NP_001324.2	cathepsin V	CTSV CATL2 CTSL2 CTSU	Homo sapiens
dd_Smed_v6_5855_0_1	983	PLDB	9.00E-51	e-value	NP_113665.3	yippee like 3	YPEL3	Homo sapiens
dd_Smed_v6_5859_0_1	3339	PLDB	8.00E-36	e-value	NP_848659.2	nuclear receptor binding protein 2	NRBP2 TRG16 pp9320	Homo sapiens
dd_Smed_v6_5862_0_1	958	PLDB	8.00E-28	e-value	NP_056528.2	ribonucleotide reductase M2 B (TP53 inducible)	RRM2B MTDPS8A MTDPS8B P53R2	Homo sapiens
dd_Smed_v6_58732_0_1	285	PLDB	1.00E-05	e-value	NP_001335.1	defender against cell death 1	DAD1 OST2	Homo sapiens
dd_Smed_v6_58776_0_1	232	PLDB	2.00E-40	e-value	NP_001280142.1	"tubulin, beta class I"	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	Homo sapiens
